FileName,ArgumentsPerOperation,AveragePathLength,BiggestRootCoverage,DataWeight,DistinctMessageRatio,LackOfMessageLevelCohesion,LongestPath,NumberOfRootPaths,ServiceInterfaceDataCohesion,WeightedServiceInterfaceCount,ApiFormat
azure.com-resources-policyAssignments-2019-06-01-swagger.yaml.json,3.5556,6,0.6667,92,0.3448,0.5587,12,2,1,9,openapi
azure.com-resources-policyDefinitions-2016-12-01-swagger.yaml.json,2.7,5.5,0.6,42,0.4545,0.6336,8,2,0.6444,10,openapi
azure.com-resources-policyDefinitions-2018-03-01-swagger.yaml.json,2.7,5.5,0.6,49,0.4545,0.641,8,2,0.6444,10,openapi
azure.com-resources-policyDefinitions-2018-05-01-swagger.yaml.json,2.7,5.5,0.6,49,0.4545,0.641,8,2,0.6444,10,openapi
azure.com-resources-policyDefinitions-2019-01-01-swagger.yaml.json,2.7,5.5,0.6,49,0.4545,0.641,8,2,0.6444,10,openapi
azure.com-resources-policyDefinitions-2019-06-01-swagger.yaml.json,2.7,5.5,0.6,49,0.4545,0.641,8,2,0.6444,10,openapi
azure.com-resources-policySetDefinitions-2017-06-01-preview-swagger.yaml.json,2.7,5.5,0.6,85,0.3235,0.4867,8,2,1,10,openapi
azure.com-resources-policySetDefinitions-2018-03-01-swagger.yaml.json,2.7,5.5,0.6,85,0.3235,0.4867,8,2,1,10,openapi
azure.com-resources-policySetDefinitions-2018-05-01-swagger.yaml.json,2.7,5.5,0.6,85,0.3235,0.4867,8,2,1,10,openapi
azure.com-resources-policySetDefinitions-2019-01-01-swagger.yaml.json,2.7,5.5,0.6,85,0.3235,0.4867,8,2,1,10,openapi
azure.com-resources-policySetDefinitions-2019-06-01-swagger.yaml.json,2.7,5.5,0.6,85,0.3235,0.4867,8,2,1,10,openapi
azure.com-resources-subscriptions-2015-11-01-swagger.yaml.json,1.5,1.75,0.75,12,0.625,0.5,3,2,0.5833,4,openapi
azure.com-resources-subscriptions-2016-06-01-swagger.yaml.json,1.4,2,0.6,15,0.5,0.425,3,3,0.65,5,openapi
azure.com-resources-subscriptions-2018-06-01-swagger.yaml.json,1.4,2,0.6,16,0.5,0.425,3,3,0.65,5,openapi
azure.com-resources-subscriptions-2019-06-01-swagger.yaml.json,1.4,2,0.6,16,0.5,0.425,3,3,0.65,5,openapi
azure.com-scheduler-2014-08-01-preview-swagger.yaml.json,4.8667,8.7778,1,115,0.3438,0.6328,11,1,0.5571,15,openapi
azure.com-scheduler-2016-01-01-swagger.yaml.json,4.8667,8.7778,1,115,0.3438,0.6328,11,1,0.5571,15,openapi
azure.com-scheduler-2016-03-01-swagger.yaml.json,4.8667,8.7778,1,115,0.3143,0.6328,11,1,0.5571,15,openapi
azure.com-search-2015-02-28-swagger.yaml.json,4,8.25,1,28,0.4615,0.5804,9,1,0.55,5,openapi
azure.com-search-2015-08-19-swagger.yaml.json,4.7692,7.6,0.9231,155,0.3721,0.4752,10,2,0.9231,13,openapi
azure.com-search-searchindex-2015-02-28-Preview-swagger.yaml.json,2,2,1,2,1,0,2,1,0,1,openapi
azure.com-search-searchindex-2015-02-28-swagger.yaml.json,2,2,1,2,1,0,2,1,0,1,openapi
azure.com-search-searchindex-2016-09-01-Preview-swagger.yaml.json,2,2,1,2,1,0,2,1,0,1,openapi
azure.com-search-searchindex-2016-09-01-swagger.yaml.json,2,2,1,2,1,0,2,1,0,1,openapi
azure.com-search-searchindex-2017-11-11-Preview-swagger.yaml.json,6.8889,1.7778,0.8889,102,0.7368,0.707,2,2,0.5694,9,openapi
azure.com-search-searchindex-2017-11-11-swagger.yaml.json,2,2,1,2,1,0,2,1,0,1,openapi
azure.com-search-searchindex-2019-05-06-swagger.yaml.json,6.8889,1.7778,0.8889,102,0.7368,0.707,2,2,0.5694,9,openapi
azure.com-search-searchservice-2015-02-28-Preview-swagger.yaml.json,3.75,1.4545,0.7,144,0.4783,0.7828,2,4,0.5316,20,openapi
azure.com-search-searchservice-2015-02-28-swagger.yaml.json,3.0526,1.4,0.6842,109,0.3864,0.7393,2,4,0.5351,19,openapi
azure.com-search-searchservice-2016-09-01-Preview-swagger.yaml.json,3.8462,1.3571,0.6538,185,0.4667,0.7794,2,6,0.5277,26,openapi
azure.com-search-searchservice-2016-09-01-swagger.yaml.json,3.75,1.4545,0.7,144,0.4783,0.7828,2,4,0.5316,20,openapi
azure.com-search-searchservice-2017-11-11-Preview-swagger.yaml.json,3.7419,1.3125,0.6452,237,0.4444,0.7777,2,7,0.5269,31,openapi
azure.com-search-searchservice-2017-11-11-swagger.yaml.json,3.8462,1.3571,0.6538,185,0.4667,0.7794,2,6,0.5277,26,openapi
azure.com-search-searchservice-2019-05-06-swagger.yaml.json,3.7419,1.3125,0.6452,237,0.4444,0.7754,2,7,0.5269,31,openapi
azure.com-security-2015-06-01-preview-swagger.yaml.json,4.1316,7.6667,0.9737,372,0.2957,0.4731,11,2,1,38,openapi
azure.com-security-2017-08-01-preview-swagger.yaml.json,3.1379,5.4706,0.7586,280,0.25,0.566,8,2,1,29,openapi
azure.com-security-adaptiveNetworkHardenings-2015-06-01-preview-swagger.yaml.json,7.3333,12,1,31,0.6,0.4135,13,1,1,3,openapi
azure.com-security-advancedThreatProtectionSettings-2017-08-01-preview-swagger.yaml.json,3.5,5,1,19,0.6667,0.2857,5,1,1,2,openapi
azure.com-security-alerts-2015-06-01-preview-swagger.yaml.json,5.5,8.25,1,116,0.4583,0.4873,11,1,1,8,openapi
azure.com-security-alerts-2019-01-01-swagger.yaml.json,5.5,8.25,1,116,0.4583,0.4873,11,1,1,8,openapi
azure.com-security-allowedConnections-2015-06-01-preview-swagger.yaml.json,3.3333,7.3333,1,24,0.6667,0.4722,10,1,1,3,openapi
azure.com-security-applicationWhitelistings-2015-06-01-preview-swagger.yaml.json,4.3333,6.5,1,47,0.6667,0.6508,8,1,1,3,openapi
azure.com-security-autoProvisioningSettings-2017-08-01-preview-swagger.yaml.json,3,5.5,1,27,0.6667,0.5181,6,1,1,3,openapi
azure.com-security-complianceResults-2017-08-01-swagger.yaml.json,2.5,4.5,1,14,0.8333,0.725,5,1,1,2,openapi
azure.com-security-compliances-2017-08-01-preview-swagger.yaml.json,2.5,4.5,1,16,0.8333,0.5417,5,1,1,2,openapi
azure.com-security-deviceSecurityGroups-2017-08-01-preview-swagger.yaml.json,3,4.5,1,48,0.4286,0.5824,5,1,1,4,openapi
azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml.json,3,4.5,1,48,0.4286,0.5824,5,1,1,4,openapi
azure.com-security-discoveredSecuritySolutions-2015-06-01-preview-swagger.yaml.json,3.3333,7.3333,1,26,0.6667,0.4841,10,1,1,3,openapi
azure.com-security-externalSecuritySolutions-2015-06-01-preview-swagger.yaml.json,3.3333,7.3333,1,23,0.6667,0.4556,10,1,1,3,openapi
azure.com-security-informationProtectionPolicies-2017-08-01-preview-swagger.yaml.json,2.6667,4.5,1,33,0.5,0.3611,5,1,1,3,openapi
azure.com-security-iotSecuritySolutionAnalytics-2017-08-01-preview-swagger.yaml.json,4.7143,11.1429,1,83,0.381,0.4062,13,1,1,7,openapi
azure.com-security-iotSecuritySolutionAnalytics-2019-08-01-swagger.yaml.json,4.7143,11.1429,1,83,0.381,0.4062,13,1,1,7,openapi
azure.com-security-iotSecuritySolutions-2017-08-01-preview-swagger.yaml.json,4.1667,6.6667,1,110,0.4,0.5785,8,1,1,6,openapi
azure.com-security-iotSecuritySolutions-2019-08-01-swagger.yaml.json,4.1667,6.6667,1,110,0.4,0.5814,8,1,1,6,openapi
azure.com-security-jitNetworkAccessPolicies-2015-06-01-preview-swagger.yaml.json,4.375,8.1667,1,81,0.44,0.4957,11,1,1,8,openapi
azure.com-security-locations-2015-06-01-preview-swagger.yaml.json,2.5,5.5,1,13,0.8333,0.5,6,1,1,2,openapi
azure.com-security-operations-2015-06-01-preview-swagger.yaml.json,1,3,1,4,1,0,3,1,0,1,openapi
azure.com-security-pricings-2017-08-01-preview-swagger.yaml.json,3.5,6.5,1,57,0.5,0.4455,8,1,1,6,openapi
azure.com-security-pricings-2018-06-01-swagger.yaml.json,3,5.5,1,29,0.6667,0.5296,6,1,1,3,openapi
azure.com-security-regulatoryCompliance-2019-01-01-preview-swagger.yaml.json,4,7.5,1,66,0.5,0.4771,10,1,1,6,openapi
azure.com-security-securityContacts-2017-08-01-preview-swagger.yaml.json,3.2,5.5,1,60,0.4,0.5051,6,1,1,5,openapi
azure.com-security-serverVulnerabilityAssessments-2019-01-01-preview-swagger.yaml.json,6.75,11.5,1,43,0.3846,0.2718,12,1,1,4,openapi
azure.com-security-subAssessments-2019-01-01-preview-swagger.yaml.json,3,5.6667,1,30,0.6667,0.4684,7,1,1,3,openapi
azure.com-security-tasks-2015-06-01-preview-swagger.yaml.json,4.5714,8.4286,1,65,0.4762,0.448,11,1,1,7,openapi
azure.com-security-topologies-2015-06-01-preview-swagger.yaml.json,3.3333,7.3333,1,24,0.6667,0.4722,10,1,1,3,openapi
azure.com-security-types-1.0-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-security-workspaceSettings-2017-08-01-preview-swagger.yaml.json,3.2,5.5,1,50,0.4,0.4735,6,1,1,5,openapi
azure.com-securityinsights-SecurityInsights-2019-01-01-preview-swagger.yaml.json,6.5333,11.8571,0.9778,668,0.2617,0.516,14,2,0.9838,45,openapi
azure.com-serialconsole-2018-05-01-swagger.yaml.json,2.75,6.25,1,18,0.4545,0.3333,7,1,0.75,4,openapi
azure.com-servermanagement-2015-07-01-preview-swagger.yaml.json,4.76,9.9333,1,375,0.2065,0.5485,15,1,1,25,openapi
azure.com-servermanagement-2016-07-01-preview-swagger.yaml.json,4.76,9.9333,1,386,0.2065,0.5558,15,1,1,25,openapi
azure.com-service-map-arm-service-map-2015-11-01-preview-swagger.yaml.json,7.08,13.1818,1,338,0.3067,0.4733,15,1,1,25,openapi
azure.com-servicebus-2014-09-01-swagger.yaml.json,4.9512,9.0952,0.9756,325,0.2842,0.5746,12,2,0.6098,41,openapi
azure.com-servicebus-2015-08-01-swagger.yaml.json,5.2,9.913,0.975,342,0.2935,0.6046,13,2,0.5929,40,openapi
azure.com-servicebus-2017-04-01-swagger.yaml.json,5.2462,10.0465,0.9846,662,0.1943,0.5037,14,2,1,65,openapi
azure.com-servicebus-servicebus-preview-2018-01-01-preview-swagger.yaml.json,4.2941,7.8889,0.9412,169,0.2373,0.4918,10,2,1,17,openapi
azure.com-servicefabric-1.0.0-swagger.yaml.json,3.7143,4.4156,0.2727,806,0.3485,0.5773,10,6,1,77,openapi
azure.com-servicefabric-2016-09-01-swagger.yaml.json,3.6364,7.125,0.9091,67,0.4667,0.6107,10,2,0.7273,11,openapi
azure.com-servicefabric-2017-07-01-preview-swagger.yaml.json,3.6364,7.125,0.9091,83,0.4063,0.5843,10,2,0.8545,11,openapi
azure.com-servicefabric-5.6-swagger.yaml.json,4.2124,4.4314,0.2743,1172,0.3686,0.6024,10,10,1,113,openapi
azure.com-servicefabric-6.0.0.1-swagger.yaml.json,4.15,4.1111,0.2143,1561,0.3712,0.6199,10,11,1,140,openapi
azure.com-servicefabric-6.1.2-swagger.yaml.json,4.1554,4.0896,0.2162,1618,0.3698,0.6138,10,11,1,148,openapi
azure.com-servicefabric-6.2.0.9-swagger.yaml.json,4.3333,4.1,0.1641,2088,0.3506,0.6044,10,13,1,195,openapi
azure.com-servicefabric-6.3.0.9-swagger.yaml.json,4.2634,4.1183,0.1561,2164,0.3439,0.6186,10,14,0.9815,205,openapi
azure.com-servicefabric-6.4.0.36-swagger.yaml.json,4.0925,4.08,0.1454,1586,0.3213,0.6883,10,14,1,227,openapi
azure.com-servicefabric-6.5.0.36-swagger.yaml.json,4.0812,4.0531,0.1496,1622,0.323,0.6868,10,14,1,234,openapi
azure.com-servicefabric-application-2017-07-01-preview-swagger.yaml.json,5.3684,9.6667,0.9474,161,0.2295,0.4847,12,2,1,19,openapi
azure.com-servicefabric-application-2019-03-01-preview-swagger.yaml.json,5.3684,9.6667,0.9474,197,0.2131,0.5117,12,2,1,19,openapi
azure.com-servicefabric-application-2019-03-01-swagger.yaml.json,5.3684,9.6667,0.9474,197,0.2131,0.5117,12,2,1,19,openapi
azure.com-servicefabric-cluster-2018-02-01-swagger.yaml.json,3.6364,7.125,0.9091,81,0.4063,0.5809,10,2,0.8545,11,openapi
azure.com-servicefabric-cluster-2019-03-01-preview-swagger.yaml.json,3.6364,7.125,0.9091,87,0.4063,0.5848,10,2,0.8545,11,openapi
azure.com-servicefabric-cluster-2019-03-01-swagger.yaml.json,3.6364,7.125,0.9091,87,0.4063,0.5848,10,2,0.8545,11,openapi
azure.com-servicefabricmesh-2018-07-01-preview-swagger.yaml.json,3.9524,8,0.9524,156,0.2769,0.56,15,2,0.8595,21,openapi
azure.com-servicefabricmesh-2018-09-01-preview-swagger.yaml.json,4,7.9167,0.9722,246,0.1894,0.5606,15,2,1,36,openapi
azure.com-signalr-2018-03-01-preview-swagger.yaml.json,3.6364,6.875,0.9091,115,0.52,0.6977,9,2,0.5909,11,openapi
azure.com-signalr-2018-10-01-swagger.yaml.json,3.6667,7.1111,0.9167,127,0.4643,0.7045,9,2,0.5758,12,openapi
azure.com-softwareplan-2019-06-01-preview-swagger.yaml.json,3,4.8,0.875,66,0.32,0.5385,6,2,1,8,openapi
azure.com-sql-advisors-2014-04-01-swagger.yaml.json,5.5714,10.5,1,84,0.4706,0.475,12,1,0.7619,7,openapi
azure.com-sql-advisors-2015-05-01-preview-swagger.yaml.json,6,11.5,1,183,0.3704,0.4938,14,1,1,9,openapi
azure.com-sql-backupLongTermRetentionPolicies-2014-04-01-swagger.yaml.json,6,11.5,1,21,0.625,0.5278,12,1,0.6667,3,openapi
azure.com-sql-backupLongTermRetentionVaults-2014-04-01-swagger.yaml.json,5,9.5,1,18,0.625,0.55,10,1,0.6667,3,openapi
azure.com-sql-backups-2014-04-01-swagger.yaml.json,4.5,9.5,1,19,0.75,0.4444,10,1,0.5833,4,openapi
azure.com-sql-blobAuditing-2015-05-01-preview-swagger.yaml.json,6,11.5,1,54,0.5,0.598,12,1,0.6667,3,openapi
azure.com-sql-blobAuditing-2017-03-01-preview-swagger.yaml.json,5.7,10.6667,1,178,0.2941,0.4354,12,1,0.6889,10,openapi
azure.com-sql-blobAuditingPolicies-2015-05-01-preview-swagger.yaml.json,6.5,12,1,44,0.4286,0.3333,12,1,1,2,openapi
azure.com-sql-cancelOperations-2017-03-01-preview-swagger.yaml.json,5.5,12,1,12,0.5,0.5833,13,1,0.5,2,openapi
azure.com-sql-cancelOperations-2017-10-01-preview-swagger.yaml.json,5.5,12,1,12,0.5,0.5833,13,1,0.5,2,openapi
azure.com-sql-cancelPoolOperations-2017-10-01-preview-swagger.yaml.json,5.5,12,1,12,0.5,0.5833,13,1,0.5,2,openapi
azure.com-sql-capabilities-2014-04-01-swagger.yaml.json,3,7,1,5,1,0,7,1,0,1,openapi
azure.com-sql-capabilities-2015-05-01-swagger.yaml.json,3,7,1,6,0.6667,0,7,1,0,1,openapi
azure.com-sql-capabilities-2017-10-01-preview-swagger.yaml.json,4,7,1,7,0.6667,0,7,1,0,1,openapi
azure.com-sql-checkNameAvailability-2014-04-01-swagger.yaml.json,3,5,1,8,1,0,5,1,0,1,openapi
azure.com-sql-connectionPolicies-2014-04-01-swagger.yaml.json,5.5,10,1,18,0.6,0.2727,10,1,1,2,openapi
azure.com-sql-databaseAutomaticTuning-2015-05-01-preview-swagger.yaml.json,5.5,12,1,19,0.5,0.2917,12,1,1,2,openapi
azure.com-sql-databases-2014-04-01-swagger.yaml.json,5.5455,10.875,1,83,0.3929,0.5737,12,1,0.6182,11,openapi
azure.com-sql-databases-2017-03-01-preview-swagger.yaml.json,5.2222,10.5,1,286,0.2571,0.5973,11,1,0.6528,9,openapi
azure.com-sql-databases-2017-10-01-preview-swagger.yaml.json,5.2,10.5714,1,328,0.2105,0.5879,11,1,0.6222,10,openapi
azure.com-sql-DatabaseSchema-2018-06-01-preview-swagger.yaml.json,7,13.5,1,46,0.5,0.4421,16,1,0.6333,6,openapi
azure.com-sql-DatabaseSecurityAlertPolicies-2014-04-01-swagger.yaml.json,6.5,12,1,52,0.4286,0.35,12,1,1,2,openapi
azure.com-sql-DatabaseSecurityAlertPolicies-2018-06-01-preview-swagger.yaml.json,6,11.5,1,50,0.5,0.5926,12,1,0.6667,3,openapi
azure.com-sql-databaseVulnerabilityAssessmentBaselines-2017-03-01-preview-swagger.yaml.json,8.3333,16,1,27,0.3333,0.4615,16,1,0.6667,3,openapi
azure.com-sql-databaseVulnerabilityAssessments-2017-03-01-preview-swagger.yaml.json,6,11.5,1,40,0.3846,0.6111,12,1,0.5833,4,openapi
azure.com-sql-databaseVulnerabilityAssessmentScans-2017-10-01-preview-swagger.yaml.json,6.75,14.25,1,38,0.2857,0.5101,15,1,0.5833,4,openapi
azure.com-sql-dataMasking-2014-04-01-swagger.yaml.json,6.75,13,1,37,0.5556,0.4295,14,1,0.75,4,openapi
azure.com-sql-dataWarehouseUserActivities-2017-03-01-preview-swagger.yaml.json,6,12,1,7,0.6667,0,12,1,0,1,openapi
azure.com-sql-deprecated-2014-04-01-swagger.yaml.json,5.3333,11.3333,1,16,0.5,0.3889,12,1,0.6667,3,openapi
azure.com-sql-disasterRecoveryConfigurations-2014-04-01-swagger.yaml.json,4.8333,10.25,1,37,0.2222,0.5,11,1,0.5333,6,openapi
azure.com-sql-elasticPools-2014-04-01-swagger.yaml.json,5.2,9.5,1,42,0.4286,0.55,10,1,0.65,5,openapi
azure.com-sql-elasticPools-2017-10-01-preview-swagger.yaml.json,5.4,9.5,1,105,0.3,0.6313,10,1,0.65,5,openapi
azure.com-sql-encryptionProtectors-2015-05-01-preview-swagger.yaml.json,5,10,1,41,0.3571,0.6271,11,1,0.5833,4,openapi
azure.com-sql-FailoverDatabases-2018-06-01-preview-swagger.yaml.json,5,11,1,5,0.25,0,11,1,0,1,openapi
azure.com-sql-FailoverElasticPools-2018-06-01-preview-swagger.yaml.json,5,11,1,5,0.25,0,11,1,0,1,openapi
azure.com-sql-failoverGroups-2015-05-01-preview-swagger.yaml.json,5.1429,10.25,1,87,0.2143,0.4501,11,1,0.7381,7,openapi
azure.com-sql-firewallRules-2014-04-01-swagger.yaml.json,5,9.5,1,31,0.5,0.5939,10,1,0.5833,4,openapi
azure.com-sql-firewallRules-2015-05-01-preview-swagger.yaml.json,5,9.5,1,34,0.3333,0.533,10,1,0.65,5,openapi
azure.com-sql-geoBackupPolicies-2014-04-01-swagger.yaml.json,6,11.5,1,25,0.7143,0.5417,12,1,0.6667,3,openapi
azure.com-sql-importExport-2014-04-01-swagger.yaml.json,6,10.6667,1,33,0.4444,0.2672,12,1,1,3,openapi
azure.com-sql-instanceFailoverGroups-2017-10-01-preview-swagger.yaml.json,5,10.25,1,66,0.2083,0.4463,11,1,0.7,6,openapi
azure.com-sql-instancePools-2018-06-01-preview-swagger.yaml.json,3.8333,6.6667,1,73,0.3043,0.6078,8,1,0.6333,6,openapi
azure.com-sql-jobs-2017-03-01-preview-swagger.yaml.json,7.3889,13.3333,1,449,0.2016,0.6281,18,1,0.627,36,openapi
azure.com-sql-longTermRetention-2017-03-01-preview-swagger.yaml.json,6.3846,10.9,1,116,0.3095,0.6298,14,1,0.6603,13,openapi
azure.com-sql-ManagedBackupShortTermRetention-2017-03-01-preview-swagger.yaml.json,6.25,11.5,1,29,0.3571,0.4306,12,1,0.75,4,openapi
azure.com-sql-managedDatabases-2017-03-01-preview-swagger.yaml.json,5.1667,9.3333,1,124,0.2917,0.7131,10,1,0.6,6,openapi
azure.com-sql-managedDatabases-2018-06-01-preview-swagger.yaml.json,5.4286,10.5,1,141,0.3333,0.657,12,1,0.5714,7,openapi
azure.com-sql-ManagedDatabaseSchema-2018-06-01-preview-swagger.yaml.json,7,13.5,1,46,0.5,0.4421,16,1,0.6333,6,openapi
azure.com-sql-ManagedDatabaseSecurityAlertPolicies-2017-03-01-preview-swagger.yaml.json,6,11.5,1,50,0.5,0.5926,12,1,0.6667,3,openapi
azure.com-sql-managedDatabaseSensitivityLabels-2018-06-01-preview-swagger.yaml.json,8.5714,15.6,1,81,0.2727,0.6448,19,1,0.5476,7,openapi
azure.com-sql-managedDatabaseVulnerabilityAssesmentRuleBaselines-2017-10-01-preview-swagger.yaml.json,8.3333,16,1,27,0.3333,0.4615,16,1,0.6667,3,openapi
azure.com-sql-managedDatabaseVulnerabilityAssessments-2017-10-01-preview-swagger.yaml.json,6,11.5,1,40,0.3846,0.6111,12,1,0.5833,4,openapi
azure.com-sql-managedDatabaseVulnerabilityAssessmentScans-2017-10-01-preview-swagger.yaml.json,6.75,14.25,1,38,0.2857,0.5101,15,1,0.5833,4,openapi
azure.com-sql-managedInstanceAdministrators-2017-03-01-preview-swagger.yaml.json,5,9.5,1,36,0.3333,0.6103,10,1,0.5833,4,openapi
azure.com-sql-ManagedInstanceEncryptionProtectors-2017-10-01-preview-swagger.yaml.json,5,10,1,35,0.3571,0.6167,11,1,0.5833,4,openapi
azure.com-sql-ManagedInstanceKeys-2017-10-01-preview-swagger.yaml.json,5.25,9.5,1,41,0.3125,0.6405,10,1,0.5833,4,openapi
azure.com-sql-managedInstances-2015-05-01-preview-swagger.yaml.json,3.8333,6.6667,1,186,0.3043,0.6735,8,1,0.6333,6,openapi
azure.com-sql-managedInstances-2018-06-01-preview-swagger.yaml.json,3.8571,7.25,1,191,0.3077,0.6566,9,1,0.6429,7,openapi
azure.com-sql-ManagedInstanceTdeCertificates-2017-10-01-preview-swagger.yaml.json,5,9,1,6,0.25,0,9,1,0,1,openapi
azure.com-sql-ManagedInstanceVulnerabilityAssessments-2018-06-01-preview-swagger.yaml.json,5,9.5,1,36,0.3846,0.6271,10,1,0.5833,4,openapi
azure.com-sql-ManagedRestorableDroppedDatabaseBackupShortTermRetenion-2017-03-01-preview-swagger.yaml.json,6.25,11.5,1,29,0.3571,0.4306,12,1,0.75,4,openapi
azure.com-sql-ManagedServerSecurityAlertPolicy-2017-03-01-preview-swagger.yaml.json,5,9.5,1,39,0.5,0.6118,10,1,0.6667,3,openapi
azure.com-sql-metrics-2014-04-01-swagger.yaml.json,5.5,11,1,22,0.625,0.1508,11,1,1,4,openapi
azure.com-sql-operations-2014-04-01-swagger.yaml.json,1,3,1,2,1,0,3,1,0,1,openapi
azure.com-sql-operations-2015-05-01-preview-swagger.yaml.json,1,3,1,2,0.6667,0,3,1,0,1,openapi
azure.com-sql-PrivateEndpointConnections-2018-06-01-preview-swagger.yaml.json,5,9.5,1,29,0.3333,0.6222,10,1,0.5833,4,openapi
azure.com-sql-PrivateLinkResources-2018-06-01-preview-swagger.yaml.json,4.5,9.5,1,12,0.6667,0.6,10,1,0.5,2,openapi
azure.com-sql-queries-2014-04-01-swagger.yaml.json,5.6667,12.3333,1,17,0.5,0.0556,13,1,1,3,openapi
azure.com-sql-recommendedElasticPools-2014-04-01-swagger.yaml.json,4.6667,10,1,14,0.6667,0.4,11,1,0.6667,3,openapi
azure.com-sql-recommendedElasticPoolsDecoupled-2014-04-01-swagger.yaml.json,4.6667,10,1,14,0.6667,0.4,11,1,0.6667,3,openapi
azure.com-sql-recoverableManagedDatabases-2017-10-01-preview-swagger.yaml.json,4.5,9.5,1,11,0.6667,0.6,10,1,0.5,2,openapi
azure.com-sql-renameDatabase-2017-03-01-preview-swagger.yaml.json,6,11,1,6,0.3333,0,11,1,0,1,openapi
azure.com-sql-replicationLinks-2014-04-01-swagger.yaml.json,5.8,12.25,1,31,0.3077,0.5333,13,1,0.5,5,openapi
azure.com-sql-restorableDroppedManagedDatabases-2017-03-01-preview-swagger.yaml.json,4.5,9.5,1,16,0.6667,0.6,10,1,0.5,2,openapi
azure.com-sql-restorePoints-2014-04-01-swagger.yaml.json,5,11,1,5,1,0,11,1,0,1,openapi
azure.com-sql-restorePoints-2017-03-01-preview-swagger.yaml.json,5.75,11.5,1,39,0.3571,0.506,12,1,0.5833,4,openapi
azure.com-sql-SensitivityLabels-2017-03-01-preview-swagger.yaml.json,8.2,13.3333,1,58,0.375,0.6317,18,1,0.6,5,openapi
azure.com-sql-SensitivityLabels-2018-06-01-preview-swagger.yaml.json,7.6667,12.75,1,56,0.2632,0.5621,18,1,0.6333,6,openapi
azure.com-sql-serverAutomaticTuning-2017-03-01-preview-swagger.yaml.json,4.5,10,1,17,0.5,0.3182,10,1,1,2,openapi
azure.com-sql-serverAzureADAdministrators-2014-04-01-swagger.yaml.json,5,9.5,1,19,0.4167,0.4037,10,1,0.75,4,openapi
azure.com-sql-serverCommunicationLinks-2014-04-01-swagger.yaml.json,5,9.5,1,25,0.5556,0.5939,10,1,0.5833,4,openapi
azure.com-sql-serverDnsAliases-2017-03-01-preview-swagger.yaml.json,5,10,1,29,0.25,0.5217,11,1,0.55,5,openapi
azure.com-sql-serverKeys-2015-05-01-preview-swagger.yaml.json,5,9.5,1,48,0.3125,0.6271,10,1,0.5833,4,openapi
azure.com-sql-servers-2014-04-01-swagger.yaml.json,3.8333,6.6667,1,39,0.5,0.613,8,1,0.6333,6,openapi
azure.com-sql-servers-2015-05-01-preview-swagger.yaml.json,3.8333,6.6667,1,83,0.3043,0.6463,8,1,0.6333,6,openapi
azure.com-sql-serverSecurityAlertPolicies-2017-03-01-preview-swagger.yaml.json,5,9.5,1,39,0.5,0.6118,10,1,0.6667,3,openapi
azure.com-sql-ServerVulnerabilityAssessments-2018-06-01-preview-swagger.yaml.json,5,9.5,1,36,0.3846,0.6271,10,1,0.5833,4,openapi
azure.com-sql-serviceObjectives-2014-04-01-swagger.yaml.json,4.5,9.5,1,9,1,0.6,10,1,0.5,2,openapi
azure.com-sql-shortTermRetentionPolicies-2017-10-01-preview-swagger.yaml.json,6.25,11.5,1,29,0.3571,0.4306,12,1,0.75,4,openapi
azure.com-sql-sql.core-2014-04-01-swagger.yaml.json,5.7143,11.6667,1,43,0.5333,0.4781,13,1,0.6667,7,openapi
azure.com-sql-syncAgents-2015-05-01-preview-swagger.yaml.json,5,10.25,1,60,0.2727,0.5733,11,1,0.5667,6,openapi
azure.com-sql-syncGroups-2015-05-01-preview-swagger.yaml.json,6.1818,11.875,1,118,0.1795,0.6252,13,1,0.5818,11,openapi
azure.com-sql-syncMembers-2015-05-01-preview-swagger.yaml.json,7.1429,14.25,1,104,0.1852,0.5665,15,1,0.5952,7,openapi
azure.com-sql-tableAuditing-2014-04-01-swagger.yaml.json,5.75,10.8,1,95,0.5263,0.5319,12,1,0.7857,8,openapi
azure.com-sql-TdeCertificates-2017-10-01-preview-swagger.yaml.json,5,9,1,6,0.25,0,9,1,0,1,openapi
